date,location,text
2021-02-04 20:31:10,General Villegas Bs.As,Desde el 20 de enero no tengo noticias. De mi paquete necesito ya la devolución De mi dinero para poder volver a co… https://t.co/yysOJnyhSG
2021-02-04 20:30:49,"Benavidez, Bs. As, Argentina",@ML_Ayuda me están cobrando doble envío en el carrito del mismo vendedor? Por qué?
2021-02-04 20:30:37,Buenos Aires. Argentina,"@soldidomenico @Mercadolibre @ML_Ayuda La quieren comprar a usted?... usted esta en venta?... algun sultan, sheik..… https://t.co/4n58H3tnIi"
2021-02-04 20:30:23,Argentina,"@ML_Ayuda Hola, Me podrían Informar en que estado está el problema con mi cuenta?. caso 86319149. Gracias"
2021-02-04 20:28:06,,@ML_Ayuda Es que no me responden
2021-02-04 20:25:38,,@soldidomenico @Mercadolibre @ML_Ayuda Vos al vendedor no le des bolas.hay una parte dónde dice q si queres podes p… https://t.co/AVJTGpaqsh
2021-02-04 20:23:42,,@ML_Ayuda ayuda como puede ser que me suspendieron la cuenta de marcado pago
2021-02-04 20:23:42,Ciudad Autónoma de Buenos Aire,"RT @soldidomenico: Hola @Mercadolibre y @ML_Ayuda 
Me veo en la necesidad de etiquetarlos otra vez ya que solo me responden x aca y en mi r…"
2021-02-04 20:21:00,,@ML_Ayuda Si ustedes pagan mis cuentas vencidas aumentadas .. yo aguardo ... Pero sino... Liberen ya mis cuentas..… https://t.co/ZWDBm9dv4D
2021-02-04 20:20:05,"Rosario, Argentina","@ML_Ayuda El último movimiento pareciera que es de vuelta en el correo.
Es la primera vez que tengo problemas serio… https://t.co/JzzQl4tHOJ"
2021-02-04 20:20:03,,@ML_Ayuda Ya aguarde 48 horas y no hay respuesta y yo tengo q pagar cosas y a mí no me aguardan los plazos de alqui… https://t.co/47ETk2zLVc
2021-02-04 20:19:29,,"@ML_Ayuda Ya se modificó y se aztualizo correctamente el pago, muchas gracias 🙏🏽"
2021-02-04 20:17:59,"Rosario, Argentina",@ML_Ayuda Número de cobro 13366967315 https://t.co/Cugan5wVBO
2021-02-04 20:17:35,,@ML_Ayuda Lo hice denuevo y no me responden nada... Necesito su ayuda
2021-02-04 20:17:01,"San Luis Potosí, México",@ML_Ayuda @MercadoPagoMex  No me van a atender???
2021-02-04 20:16:25,Caracas-Venezuela,"@ML_Ayuda @ML_Venezuela Gracias pero ya pause la nueva publicación, Felíz tarde total la norma no la inventan uds, si no sus jefes."
2021-02-04 20:16:21,,"@ML_Ayuda Claro, Usuario CAAN180654 Venta #4348148699"
2021-02-04 20:16:16,,"@ML_Ayuda Buen dia , hace dos dias se contactaron , me pidieron todos los papeles de la empresa y personal , pero n… https://t.co/yaUWJjU4hD"
2021-02-04 20:15:16,,@Unhar5 @Mercadolibre @ML_Ayuda Ya la pedi y el vendedor no quiere porque ya lo envio. El problema es mercadoenvios
2021-02-04 20:14:28,,@ML_Ayuda Necesito hablar con alguien urgente
2021-02-04 20:11:33,,@soldidomenico @Mercadolibre @ML_Ayuda A mi me tuvieron por más d un mes por un producto q compré y no me lo enviab… https://t.co/PlOrMxCRFy
2021-02-04 20:11:25,,@ML_Ayuda Pague x un aviso y me estoy perdiendo muchos clientes x una enorme demora en resolver el problema. El tie… https://t.co/ttHJbtKleq
2021-02-04 20:10:14,"Rosario, Argentina",@ML_Ayuda El número de seguimiento es 1627657GGLGCE31201
2021-02-04 20:10:04,,@ML_Ayuda @marcos_galperin Más de una semana demora el equipo técnico en advertir que me están cobrando la renovaci… https://t.co/lKstKo079T
2021-02-04 20:09:03,macachin l.p,"RT @soldidomenico: Que vergüenza que los etiqueto yo y le contestan a otro ignorando a mi

Terrible

@ML_Ayuda @Mercadolibre"
2021-02-04 20:08:59,,"RT @soldidomenico: Hola @Mercadolibre y @ML_Ayuda 
Me veo en la necesidad de etiquetarlos otra vez ya que solo me responden x aca y en mi r…"
2021-02-04 20:05:10,,"RT @soldidomenico: Hola @Mercadolibre y @ML_Ayuda 
Me veo en la necesidad de etiquetarlos otra vez ya que solo me responden x aca y en mi r…"
2021-02-04 20:04:53,"Rosario, Argentina","@ML_Ayuda Pero este link me lleva a mis compras.
Y el reclamo es por una venta.
Igualmente, yo sé como buscar el re… https://t.co/o60cBHFfxq"
2021-02-04 20:04:11,,@ML_Ayuda Si precisamente si pueden eliminar mi cuenta. El mail que tengo registrado en la misma quiero usarlo para… https://t.co/80qGJ2A5g1
2021-02-04 20:03:28,,"@ML_Ayuda Esta es la venta a la que me refiero. Y supongo que ese debe ser el número de venta 
No coincide con el q… https://t.co/XqfkxTIVXI"
2021-02-04 20:01:49, Argentina,"RT @soldidomenico: Hola @Mercadolibre y @ML_Ayuda 
Me veo en la necesidad de etiquetarlos otra vez ya que solo me responden x aca y en mi r…"
2021-02-04 20:01:37,Mexico DF,@ML_Ayuda @ML_Mexico Necesito que me garanticen que otro paquete que tengo para hoy sea entregado de forma correcta… https://t.co/EdM5O7IdyZ
2021-02-04 20:01:32,,@soldidomenico @ML_Ayuda @Albertobetito4 @Mercadolibre @ML_Argentina @ConsumidorPba Jajajajaja. Increible pero real
2021-02-04 20:01:26,,"@ML_Ayuda No hay inconvenientes con el servicio, estoy muy conforme, pero me gustaría contactarme con el área de su… https://t.co/wyhnCw2rwz"
2021-02-04 20:00:57,,"RT @soldidomenico: Hola @Mercadolibre y @ML_Ayuda 
Me veo en la necesidad de etiquetarlos otra vez ya que solo me responden x aca y en mi r…"
2021-02-04 19:59:44,,"@ML_Ayuda @yoandresmza @Mercadolibre No lo sacaron. Pasaron de $2500 a $3500 el mínimo, solo avisándole a cuentas vendedoras."
2021-02-04 19:59:34,,"RT @soldidomenico: Hola @Mercadolibre y @ML_Ayuda 
Me veo en la necesidad de etiquetarlos otra vez ya que solo me responden x aca y en mi r…"
2021-02-04 19:59:03,macachin l.p,"RT @soldidomenico: Hola @Mercadolibre y @ML_Ayuda 
Me veo en la necesidad de etiquetarlos otra vez ya que solo me responden x aca y en mi r…"
2021-02-04 19:57:34,argentina,@ML_Ayuda @Mercadolibre @mercadopago Es que ya lo tengo pago!!! y sigue apareciendo que lo tengo pendiente.... en e… https://t.co/op2lcac8hB
2021-02-04 19:57:25,,@ML_Ayuda señores de mercado libre ..sigo con el mismo problema no puedo entrar a mi cuenta...ayúdenme xfavor
2021-02-04 19:56:59,,@ML_Ayuda Les puedo escribir por DM?
2021-02-04 19:56:46,Caracas-Venezuela,@ML_Ayuda @ML_Venezuela El problema no es la consulta abierta a lo que me responderán que el error es de uds si no… https://t.co/C3L1RBz1sL
2021-02-04 19:56:40,,"Que vergüenza que los etiqueto yo y le contestan a otro ignorando a mi

Terrible

@ML_Ayuda @Mercadolibre https://t.co/jfJqDQsZHg"
2021-02-04 19:56:28,,@ML_Ayuda Tranquilidad no tengo. Hoy tengo que pagar cosas con ese dinero.
2021-02-04 19:54:03,,@ML_Ayuda Necesito hoy q lo solucionen por favor
2021-02-04 19:53:40,Mexico DF,@ML_Ayuda @ML_Mexico EDE_URI https://t.co/1xm7pYtR3y
2021-02-04 19:53:03,,@ML_Ayuda @ClauNat11 @Albertobetito4 @Mercadolibre @ML_Argentina Mira que loco @ClauNat11 hoy te responden a vos pe… https://t.co/M3ysj65gJH
2021-02-04 19:51:49,,"@ML_Ayuda hola no puedo acceder a mi cuenta de mercado libre, me mandan en codigo de acceso lo introduzco y me vuel… https://t.co/3ZIL2sjDOB"
2021-02-04 19:51:46,"Rosario, Argentina","@ML_Ayuda Hola, hice una venta y en el seguimiento dice que ya fue entregado, pero mi comprador dice que no recibió… https://t.co/HXkmnMr6WR"
2021-02-04 19:51:37,Caracas-Venezuela,@ML_Ayuda @ML_Venezuela https://t.co/EzWu6HsdCY
2021-02-04 19:51:16,Cordoba - Argentina,"@ML_Ayuda @Mercadolibre Que tal no me deja responder al mail que me mandaron asi que la consulta la hago por aca, s… https://t.co/nCvmP0a2uo"
2021-02-04 19:51:07,Latinoamerica unida.,"RT @soldidomenico: Hola @Mercadolibre y @ML_Ayuda 
Me veo en la necesidad de etiquetarlos otra vez ya que solo me responden x aca y en mi r…"
2021-02-04 19:51:03,Caracas-Venezuela,"@ML_Ayuda @ML_Venezuela Su respuesta del día 29/01 y ahora el día 03/02 vuelven a sancionar la misma publicación.
I… https://t.co/BKcBNMT3WX"
2021-02-04 19:50:57,América del Sur,"RT @soldidomenico: Hola @Mercadolibre y @ML_Ayuda 
Me veo en la necesidad de etiquetarlos otra vez ya que solo me responden x aca y en mi r…"
2021-02-04 19:50:20,Aguascalientes México,@ML_Ayuda @ML_Mexico Tutmosis-4@hotmail.com
2021-02-04 19:50:01,,@ML_Ayuda hola necesito que se comuniquen conmigo! Urgente
2021-02-04 19:49:54,,@ML_Ayuda Si quedan a mi disposición arreglen eso ya
2021-02-04 19:49:37,"Queretaro, Qro",@ML_Ayuda Cómo puedo pedir mi factura? Ya pude realizar la comprar
2021-02-04 19:49:23,,"@ML_Ayuda buenas tardes necesito ayuda para poder resolver un problema con mi cuenta,no puedo ingresar a ella,me pi… https://t.co/2DXNWT8eqs"
2021-02-04 19:49:16,,@ML_Ayuda @Mercadolibre Vivo en Chubut y quitaron el envío gratis
2021-02-04 19:49:12,exaltaciòn de la cruz,"RT @soldidomenico: Hola @Mercadolibre y @ML_Ayuda 
Me veo en la necesidad de etiquetarlos otra vez ya que solo me responden x aca y en mi r…"
2021-02-04 19:49:08,,@ML_Ayuda Rocio_18_konami@hotmail.com. Necesito hoy mismo solución
2021-02-04 19:48:47,"Jujuy, Argentina",RT @soldidomenico: @onurYxibixibi2 @Mercadolibre @ML_Ayuda @ConsumidorPBA
2021-02-04 19:48:15,,@ML_Ayuda Nadie me responde... Por eso mismo ... Ayuda ya! Nadie dió la cara de esta injustificada sancion
2021-02-04 19:47:29,,"@ML_Ayuda Teniendo en cuenta, el mail les pediria tengan a bien eliminar mi cuenta. Tengo otra cuenta con Uds. La c… https://t.co/EMLZhHxc8y"
2021-02-04 19:47:22,,@ML_Ayuda @Concilianet Siguen sin liberar el dinero ya la cuenta si la quieren suspender no pasa nada. Pero no debe… https://t.co/XcJdjkklwW
2021-02-04 19:47:16,,@ML_Ayuda Gracias! Donde veo el número de venta?
2021-02-04 19:46:57,,@soldidomenico @Albertobetito4 @Mercadolibre @ML_Ayuda Suerte. A mi nunca me respondieron. Impresentables @ML_Argentina @ML_Ayuda
2021-02-04 19:46:33,,"RT @soldidomenico: Hola @Mercadolibre y @ML_Ayuda 
Me veo en la necesidad de etiquetarlos otra vez ya que solo me responden x aca y en mi r…"
2021-02-04 19:45:40,,"RT @soldidomenico: Hola @Mercadolibre y @ML_Ayuda 
Me veo en la necesidad de etiquetarlos otra vez ya que solo me responden x aca y en mi r…"
2021-02-04 19:45:30,,"@ML_Ayuda Uds me tienen que devolver dinero, no seguir sacándomelo. Todos los días un problema nuevo."
2021-02-04 19:45:08,"Queretaro, Qro",@ML_Ayuda Sigue sin funcionar
2021-02-04 19:45:01,,@onurYxibixibi2 @Mercadolibre @ML_Ayuda @ConsumidorPBA
2021-02-04 19:44:49,Argentina,"RT @soldidomenico: Hola @Mercadolibre y @ML_Ayuda 
Me veo en la necesidad de etiquetarlos otra vez ya que solo me responden x aca y en mi r…"
2021-02-04 19:44:20,,@QuicanoViviana @ML_Ayuda Me hicieron lo mismo pero no me responden nisiquiera
2021-02-04 19:44:02,,"@ML_Ayuda Ahí entre, dice que el 10/2 me can a llamar. Yo quiero mi dinero YA. El problema es con Mercado Ads (Publ… https://t.co/wCZyJZVPhO"
2021-02-04 19:43:57,SCL,"@ML_Ayuda Muchas gracias. Si se elimina dicha cuenta, se resuelve el problema?"
2021-02-04 19:43:30,Argentina,"@ML_Ayuda necesito ayuda robaron mis datos de tarjeta ,hicieron una compra ,el vendedor no quiere cancelar x la rep… https://t.co/7yJjRABj0I"
2021-02-04 19:42:53,"Jujuy, Argentina","A ver si @Mercadolibre y @ML_Ayuda se ponen las pilas y mejoran la atencion!!!!
Si seguimos asi, habra que expropia… https://t.co/fcAdudX5wq"
2021-02-04 19:42:40,"Buenos Aires, Argentina","RT @soldidomenico: Hola @Mercadolibre y @ML_Ayuda 
Me veo en la necesidad de etiquetarlos otra vez ya que solo me responden x aca y en mi r…"
2021-02-04 19:42:24,,@ML_Ayuda Ya se venció el alquiler y debo pagar mañana si o si ...por favor  solucion ya . Llevo más de dos días si… https://t.co/VXXnWTaRwb
2021-02-04 19:41:58,,@ML_Ayuda No me llego ningun mail a mi cuenta asociada. Adjunto screenshots que lo comprueban. ( ni a spam ni a ban… https://t.co/Uuh2CrHbYR
2021-02-04 19:41:57,Argentina,@ML_Ayuda mi nombre de usuario es: DRAU
2021-02-04 19:41:54,,"RT @soldidomenico: Hola @Mercadolibre y @ML_Ayuda 
Me veo en la necesidad de etiquetarlos otra vez ya que solo me responden x aca y en mi r…"
2021-02-04 19:41:21,Mexico DF,@ML_Ayuda @ML_Mexico https://t.co/EWVdHEGh0p
2021-02-04 19:40:44,,"@ML_Ayuda Buenas tardes, tuve un inconveniente con una venta en la que el comprador pedía un cambio de producto y c… https://t.co/Hr60Ra7jft"
2021-02-04 19:40:40,,@ML_Ayuda que hago para q me dejen de ignorar ? Me suspendieron la cuenta si. Razón y me dejado sin acceso a mi din… https://t.co/4i1N6rNgic
2021-02-04 19:40:22,,@ML_Ayuda https://t.co/6dV9zc6c9C
2021-02-04 19:40:10,,@ML_Ayuda No me ayudaron en nada los del correo y tengo plata retenida en mi cuenta y no la puedo sacar ya que me b… https://t.co/gDe3IgCXDg
2021-02-04 19:40:05,Caracas-Venezuela,@ML_Ayuda @ML_Venezuela Pues no el artículo que tengo publicado tiene un precio en Bolivares de 8.500.000.oo BsS o… https://t.co/XxoFpZ6JcP
2021-02-04 19:39:00,"Santiago, Chile",@ML_Ayuda @Mercadolibre y?
2021-02-04 19:38:51,,@ML_Ayuda BUENO QUIERO DEJAR CLARO PARA TODOS QUE JAMAS VENDI NADA POR MERCADO LIBRE LO UNICO QUE HICE FUE USAR MER… https://t.co/9JFbrSOwbk
2021-02-04 19:38:24,,"RT @soldidomenico: Hola @Mercadolibre y @ML_Ayuda 
Me veo en la necesidad de etiquetarlos otra vez ya que solo me responden x aca y en mi r…"
2021-02-04 19:37:42,,"RT @soldidomenico: Hola @Mercadolibre y @ML_Ayuda 
Me veo en la necesidad de etiquetarlos otra vez ya que solo me responden x aca y en mi r…"
2021-02-04 19:37:32,,@ML_Ayuda hola estoy angustiada use ML para hacerle una venta a una amiga y sea todo seguro y me suspenden la cuent… https://t.co/IRoaBjLXwm
2021-02-04 19:36:43,,"@ML_Ayuda Ya realicé los pasos de la devolución, pero en estafeta NO me aceptaron el paquete porque no entra en su… https://t.co/CNnD5g7Bvt"
2021-02-04 19:35:36,,@ML_Ayuda hola estoy angustiada use ML para hacerle una venta a una amiga y sea todo seguro y me suspenden la cuent… https://t.co/o0PRDLCs57
2021-02-04 19:35:04,,@Mercadolibre @ML_Ayuda @ConsumidorPba @dzapatillas https://t.co/ZCGwyS0jAB
2021-02-04 19:34:16,"Buenos Aires, Argentina","RT @soldidomenico: Hola @Mercadolibre y @ML_Ayuda 
Me veo en la necesidad de etiquetarlos otra vez ya que solo me responden x aca y en mi r…"
2021-02-04 19:34:03,,"RT @soldidomenico: Hola @Mercadolibre y @ML_Ayuda 
Me veo en la necesidad de etiquetarlos otra vez ya que solo me responden x aca y en mi r…"
2021-02-04 19:34:02,Córdoba,"RT @soldidomenico: Hola @Mercadolibre y @ML_Ayuda 
Me veo en la necesidad de etiquetarlos otra vez ya que solo me responden x aca y en mi r…"
2021-02-04 19:33:45,,@ML_Ayuda Gracias! Pero no me da la opción de actualizar.
2021-02-04 19:33:10,,"Hola @Mercadolibre y @ML_Ayuda 
Me veo en la necesidad de etiquetarlos otra vez ya que solo me responden x aca y en… https://t.co/DCgDfTW9FV"
2021-02-04 19:32:41,Buenos aires,@InversorPerga @ML_Ayuda @marcos_galperin Totalmente. Marcos saludar que nosotros invertimos en vos jajjaa
2021-02-04 19:32:04,,@ML_Ayuda ya pasaron 10 dias q no tengo acceso a mi cuenta hernang999 por que no me llegan los mails de recuperacio… https://t.co/jeX2X4p8aF
2021-02-04 19:31:37,Pergamino-Argentina,@Alemontes1999 @ML_Ayuda @marcos_galperin Rápida respuesta. Que nos salude @marcos_galperin 🇦🇷
2021-02-04 19:31:34,,"@ML_Ayuda Pasa q me gustaría hablar con alguien, tal vez se deba a un error porq pude ver q la compra se hizo en el… https://t.co/9tUY51uttg"
2021-02-04 19:30:45,SCL,@ML_Ayuda hernan.astudillo@icloud.com
2021-02-04 19:30:34,,@ML_Ayuda @okramuk Les estoy mandando no me ignoren es urgente
2021-02-04 19:29:29,HER,@ML_Ayuda le podrían decir a su equipo de especialistas que si pueden cerrar mi caso y regresarme el dinero? 3 días… https://t.co/92pub63TrK
2021-02-04 19:28:53,,@ML_Ayuda https://t.co/ipKek2CQ3E
2021-02-04 19:28:53,Quito,@ML_Ayuda Gracias
2021-02-04 19:27:07,,"@ML_Ayuda Ya lo hice y denuncie la publicación, también me puse en contacto con el vendedor, pero no fue nada serio… https://t.co/G9lG6iYQwN"
2021-02-04 19:26:46,,"@ML_Ayuda pasaron 3 días y nada, ninguna respuesta"
2021-02-04 19:26:41,"Tijuana, Baja California",@ML_Ayuda @Mercadolibre Usuario KABRERAVICTOR https://t.co/u6NZEjsPJr
2021-02-04 19:24:54,Quito,"@ML_Ayuda No recuerdo el nombre de usuario pero si el correo con el cual iniciaba sesion: cerberusec158@gmail.com

Gracias por la ayuda."
2021-02-04 19:24:50,,@ML_Ayuda @DNDConsumidor @Mercadolibre @mercadopago_arg No me llega ningún email.. el último que recibí fue qe PERM… https://t.co/ZwbnQ22vtw
2021-02-04 19:24:47,,@ML_Ayuda jamás infringi ninguna norma... Cómo me van a suspender sin motivo y sin decirme o darme posibilidad de s… https://t.co/O36bcA8Uim
2021-02-04 19:23:20,Argentina,@ML_Ayuda Es que ahi no me deja ver como catalogaron mi cuenta. no puedo hacer nada mas que cambiar mis datos perso… https://t.co/lFraYeGB2v
2021-02-04 19:22:19,Buenos aires,@ML_Ayuda @InversorPerga @marcos_galperin Gracias pero yo hablaba de la accion de su empresa y no de algun reclamo… https://t.co/bdLX4GRiCe
2021-02-04 19:22:02,,@ML_Ayuda xsanx es mi apodo
2021-02-04 19:21:55,,@ML_Ayuda hola estoy angustiada use ML para hacerle una venta a una amiga y sea todo seguro y me suspenden la cuent… https://t.co/KRffsv3dmo
2021-02-04 19:21:35,"Vicente López, Argentina","@ML_Ayuda La compradora quiere que cancele la venta , yo no lo quiero hacer no fue mi error, no quiero manchas en mi reputacion"
2021-02-04 19:20:22,,"@ML_Ayuda Disculpe, sigo esperando respuesta de este problema, no me llego ningún correo."
2021-02-04 19:19:53,Argentina,"@ML_Ayuda @Mercadolibre @DNDConsumidor     Xq no hay un teléfono para solucionar ahora PROBLEMA , el vendedor no qu… https://t.co/f1lAd2EWHJ"
2021-02-04 19:19:28,,@ML_Ayuda Mi nombre de usuario es CASE4031077 y el número de la compra es #1000001421466122
2021-02-04 19:19:04,,@ML_Ayuda @DNDConsumidor @Mercadolibre @mercadopago_arg Esta trabajando hace más de dos semanas.. mande reclamo y t… https://t.co/IbJpq5ZZtd
2021-02-04 19:18:02,"Neuquén, Argentina",¡Ojo con agregar sus tarjetas a Mercado Libre! De repente te cobran compras y te intiman con apercibimientos de ley @ML_Argentina @ML_Ayuda
2021-02-04 19:16:22,San Diego Xocoyucan,"@ML_Ayuda @Mercadolibre @mercadopago No puedo esperar por qué el pago es requerido para mañana. Y sus ""Área especia… https://t.co/m3l8XLIvjj"
2021-02-04 19:16:18,SCL,"@ML_Ayuda No funciona, dice: “Revisa tu e-mail o usuario.”. Supongo que es porque la cuenta no se pudo crear"
2021-02-04 19:16:02,,@ML_Ayuda Necesito ayuda desde ayer que no puedo entrar y por correo no me dan ninguna solución no me responden mi… https://t.co/A24KpBWc1T
2021-02-04 19:16:01,,@ML_Ayuda Si hice una compra y me arrepiento de ella y quiero devolverla pero el pago fue con tarjeta de crédito co… https://t.co/20PQrLWEsy
2021-02-04 19:14:25,,"@Mercadolibre @ML_Ayuda el día 12 de enero envié un reclamos por una reversa no echa aún no hay solución,  envió re… https://t.co/flopQ3EaOq"
